price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
2050000,2018-09-08,02:39:19,54.9457305,82.9618646,9654,1,3,18,3,73.23,7.0,11
3050000,2018-09-08,02:39:20,55.055748,82.90204,9654,1,8,9,2,44.0,7.0,1
2150000,2018-09-08,02:39:20,55.069916,82.96774,9654,3,5,5,2,43.0,6.0,1
3500000,2018-09-08,02:39:21,55.004475,83.0115148,9654,0,2,18,2,63.8,15.3,1
1250000,2018-09-08,02:39:22,55.0128402,83.0018862,9654,1,2,10,1,33.58,5.0,11
1240000,2018-09-08,02:39:22,54.944094,82.968391,9654,1,15,18,1,41.39,11.0,11
889000,2018-09-08,02:39:24,55.0303931,83.0155452,9654,1,10,10,1,33.0,5.0,11
983000,2018-09-08,02:39:24,55.013916,83.00329,9654,1,10,10,1,39.35,4.0,11
2100000,2018-09-08,02:39:25,55.018133,83.008033,9654,1,6,10,1,42.0,11.0,1
1550000,2018-09-08,02:39:25,55.18961,83.13933,9654,4,1,3,2,44.7,8.3,1
1300000,2018-09-08,02:39:26,54.9471407,82.9585961,9654,1,3,10,1,41.36,10.88,1
1762000,2018-09-08,02:39:30,54.9471407,82.9585961,9654,1,1,10,2,58.75,8.35,11
1400000,2018-09-08,02:39:30,54.9436459,82.9649398,9654,1,1,10,1,49.0,14.0,11
3750000,2018-09-08,02:39:31,55.0497956,82.9610396,9654,3,3,5,2,62.7,11.6,1
1849000,2018-09-08,02:39:31,55.018133,83.008033,9654,1,8,10,1,33.58,5.0,1
2990000,2018-09-08,02:39:32,55.029503,83.02361,9654,1,6,10,2,46.3,6.4,1
2530000,2018-09-08,02:39:33,54.9307126,82.9202276,9654,1,4,5,2,43.0,6.0,1
1500000,2018-09-08,02:39:33,55.0144633,83.0020738,9654,1,1,10,1,48.02,13.0,1
1350000,2018-09-08,02:39:34,55.0144633,83.0020738,9654,1,2,10,1,33.0,4.0,11
1699000,2018-09-08,02:39:34,55.017756,83.003578,9654,1,3,10,1,48.94,17.0,11
750000,2018-09-08,02:39:35,54.9609396,82.9674832,9654,3,2,3,1,18.0,5.0,11
1298000,2018-09-08,02:39:35,55.0303931,83.0155452,9654,1,1,10,2,58.75,5.0,11
2975000,2018-09-08,02:39:36,54.9950373,82.8883044,9654,2,15,17,1,39.0,12.2,1
1680000,2018-09-08,02:39:36,55.0135228,83.0027967,9654,1,8,10,1,48.94,13.8,11
1640000,2018-09-08,02:39:38,54.9439663,82.964339,9654,1,7,10,2,63.13,12.05,11
4400000,2018-09-08,02:39:39,54.9652381,82.9628527,9654,3,4,9,2,71.0,16.0,1
1950000,2018-09-08,02:39:40,54.946236,82.97248,9654,1,7,10,3,86.0,12.0,1
2500000,2018-09-08,02:39:41,55.0207064,83.0061471,9654,1,3,10,2,59.0,9.0,1
8700000,2018-09-08,02:39:41,55.044903,82.92522,9654,3,5,6,4,137.0,12.0,1
1170600,2018-09-08,02:39:42,54.944528,82.973987,9654,1,3,10,1,39.02,7.1,11
1770600,2018-09-08,02:39:43,54.94772,82.975426,9654,1,3,10,3,59.02,8.51,11
1240800,2018-09-08,02:39:44,54.94772,82.975426,9654,1,5,10,1,41.36,10.88,11
940240,2018-09-08,02:39:45,55.0303931,83.0155452,9654,1,5,10,1,33.58,5.0,11
2045000,2018-09-08,02:40:31,55.8275034,49.0674551,2922,1,1,5,1,33.0,6.0,1
2990000,2018-09-08,02:46:05,56.908556,60.61695,6171,3,8,16,1,37.0,10.0,1
6190000,2018-09-08,02:46:26,55.774693,38.44252,81,2,15,15,3,85.0,16.0,1
6500000,2018-09-08,02:47:23,55.5403399,37.7168258,81,1,14,17,2,60.0,11.0,1
1767000,2018-09-08,02:48:21,55.8478602,48.8968978,2922,2,5,16,1,36.0,10.0,11
1650000,2018-09-08,02:54:02,52.0791175,113.3842171,10160,3,2,5,1,36.0,8.0,1
1250000,2018-09-08,02:56:23,52.207428,104.070958,5368,1,4,5,1,31.0,6.6,1
11200000,2018-09-08,03:02:01,55.599886,37.540901,3,1,5,22,2,63.0,11.0,1
3300000,2018-09-08,03:09:20,61.706577,30.696143,8090,1,5,5,3,86.0,12.0,1
7000000,2018-09-08,03:09:48,55.5770043,38.2514572,81,3,2,17,3,83.0,15.0,1
3500000,2018-09-08,03:09:48,55.594713,38.250355,81,1,4,14,1,41.0,11.0,1
13690000,2018-09-08,03:24:36,55.760468,37.847893,81,2,10,25,3,108.0,13.1,1
3999000,2018-09-08,03:28:42,55.918782,37.748277,81,2,4,16,1,34.0,8.5,1
2950000,2018-09-08,03:29:57,45.1005675,38.970757,2843,2,14,17,1,45.0,12.0,1
12999998,2018-09-08,03:34:21,45.024705,38.907742,2843,2,21,22,5,245.0,30.0,1
1650000,2018-09-08,03:36:36,56.1474071,47.1869253,3019,3,5,9,1,34.1,5.8,1
1850000,2018-09-08,03:39:04,54.853558,82.97275,9654,3,1,5,2,42.0,5.0,1
22750000,2018-09-08,03:40:02,55.63755,37.528972,3,1,17,22,4,98.2,10.0,1
9500000,2018-09-08,03:40:02,55.8836947,37.4356963,81,1,20,25,3,84.2,10.0,1
11549450,2018-09-08,03:40:33,55.568751,37.559604,3,2,28,33,3,91.3,20.5,11
8691300,2018-09-08,03:40:34,55.568751,37.559604,3,2,11,33,2,66.6,19.1,11
4210800,2018-09-08,03:40:34,56.8959154,60.6143715,6171,2,13,25,3,69.6,12.6,11
7544000,2018-09-08,03:40:34,55.8868385,37.1805129,81,2,3,18,2,57.5,20.0,11
5800000,2018-09-08,03:41:29,55.57188,38.25672,81,3,12,17,2,65.0,22.0,11
2914000,2018-09-08,03:42:40,55.8189899,49.2805814,2922,3,2,3,2,57.5,14.0,11
3860000,2018-09-08,03:46:07,45.0670461,38.9597009,2843,2,10,14,2,75.0,13.0,1
2578000,2018-09-08,03:47:36,55.7943584,49.1114975,2922,2,12,19,2,52.0,12.0,11
2099000,2018-09-08,03:47:46,45.0562898,39.0325793,2843,2,20,21,1,36.5,10.5,1
10000000,2018-09-08,03:48:17,45.0364786,38.9711715,2843,2,10,24,1,61.0,9.0,1
3700000,2018-09-08,03:48:20,62.0256848,129.7049872,11171,1,3,5,2,45.0,12.0,1
2350000,2018-09-08,03:52:08,56.29866,43.937237,2871,3,5,5,2,45.0,6.0,1
4080000,2018-09-08,03:57:23,55.5729346,38.254954,81,3,9,17,1,48.0,20.0,1
2790000,2018-09-08,03:58:33,56.8574661,60.6351083,6171,1,2,9,2,43.0,7.0,1
1900000,2018-09-08,03:59:06,55.1586056,61.4465037,5282,1,7,10,1,43.0,9.0,11
4550000,2018-09-08,04:03:17,55.5677569,38.232131,81,1,10,14,2,54.0,9.0,1
6600000,2018-09-08,04:04:18,59.8696402,30.26509,2661,3,2,5,2,61.0,7.2,1
1082500,2018-09-08,04:09:29,43.4845464,43.60713,9648,2,2,10,1,43.3,12.5,11
2100000,2018-09-08,04:10:06,62.1622163,129.8375295,11171,4,4,4,2,44.0,5.0,1
2980000,2018-09-08,04:14:53,54.9923407,82.9029328,9654,3,3,16,1,38.0,10.0,1
4500000,2018-09-08,04:15:24,55.04493,82.90149,9654,0,17,17,1,57.0,14.0,1
3950000,2018-09-08,04:15:25,55.024456,82.954853,9654,0,17,25,2,52.93,12.47,11
3500000,2018-09-08,04:28:39,56.8658455,60.6407975,6171,2,2,25,1,46.0,12.0,1
3400000,2018-09-08,04:35:30,56.047429,92.895942,3870,3,24,26,2,53.0,9.0,1
1400000,2018-09-08,04:36:12,52.5566589,103.8780312,5368,4,1,2,2,45.0,6.0,1
1300000,2018-09-08,04:36:28,56.2883832,101.898774,5368,1,5,5,3,64.0,9.0,1
3100000,2018-09-08,04:42:03,43.6212868,39.7120445,2843,2,3,6,2,49.0,15.0,1
4500000,2018-09-08,04:42:03,42.871364,47.654952,4007,2,2,6,3,103.0,20.0,11
1880000,2018-09-08,04:42:52,52.530949,103.863231,5368,1,6,10,2,48.0,9.0,1
4080000,2018-09-08,04:45:31,55.57529,38.25322,81,3,9,9,1,45.0,14.0,1
9000000,2018-09-08,04:48:29,55.8236296,37.3708661,81,1,3,17,4,78.0,13.0,1
3500000,2018-09-08,04:49:07,55.3268489,86.1266484,2860,3,4,11,4,100.0,11.0,1
1900000,2018-09-08,04:52:07,51.8069028,107.6428307,9579,1,5,5,2,36.0,8.0,1
1990000,2018-09-08,04:53:03,55.3168235,86.0761517,2860,3,4,5,3,60.0,9.0,1
2000000,2018-09-08,04:54:41,56.1671994,101.6322145,5368,1,3,6,2,55.0,9.0,1
30000000,2018-09-08,04:56:04,43.5854551,39.7231548,2843,2,7,23,3,93.0,35.0,1
2700000,2018-09-08,04:56:46,54.764189,83.087723,9654,3,1,9,1,47.0,15.0,1
300000,2018-09-08,04:59:20,52.56107,85.234409,6817,5,1,1,1,26.0,7.0,1
17500000,2018-09-08,05:08:11,55.7753046,37.489893,3,1,4,14,4,90.0,14.0,1
6000000,2018-09-08,05:08:11,55.54073,37.489967,3,1,5,14,1,40.0,10.0,1
12600000,2018-09-08,05:08:15,55.7138048,37.4006209,3,1,6,18,3,86.1,11.0,1
2000000,2018-09-08,05:08:37,53.3371985,83.6884743,6817,3,9,10,1,37.0,11.4,1
2500000,2018-09-08,05:10:09,54.7605586,83.1080508,9654,3,5,9,1,53.0,9.0,1
1495000,2018-09-08,05:14:02,53.3475518,83.6880007,6817,1,5,9,1,30.0,6.0,1
1300000,2018-09-08,05:17:45,51.5808607,116.646125,10160,2,2,2,3,64.0,16.0,1
1900000,2018-09-08,05:21:40,51.9856037,113.5936449,10160,1,3,5,2,53.0,7.0,1
4350000,2018-09-08,05:23:03,53.3362549,83.6870548,6817,3,7,10,2,64.0,10.0,1
4250000,2018-09-08,05:25:11,54.75437,56.005969,2722,3,1,3,3,64.6,7.0,1
1720000,2018-09-08,05:26:44,55.027691,83.022748,9654,1,1,10,1,30.0,7.0,1
3250000,2018-09-08,05:27:38,55.7717389,49.1611566,2922,3,5,14,1,41.2,10.8,1
1949476,2018-09-08,05:27:41,47.3028831,39.7269436,3230,2,12,16,1,45.2,10.92,11
4500000,2018-09-08,05:27:54,54.97894,83.0454,9654,0,6,19,3,78.0,10.0,1
1452540,2018-09-08,05:27:57,47.3028831,39.7269436,3230,2,2,18,1,25.8,5.1,11
550000,2018-09-08,05:29:23,51.6731683,79.7740166,6817,3,2,2,3,64.0,9.0,1
1600000,2018-09-08,05:30:03,54.6217732,83.2844933,9654,3,1,3,2,52.0,12.0,1
4600000,2018-09-08,05:31:06,52.045153,113.490997,10160,3,9,9,2,80.0,13.0,1
2393000,2018-09-08,05:32:01,56.825745,60.65819,6171,3,2,5,2,42.0,6.0,1
650000,2018-09-08,05:35:48,44.478624,39.72926,2843,3,4,5,2,34.0,8.0,1
1100000,2018-09-08,05:41:10,58.1415933,52.6567621,1010,3,1,4,2,40.0,6.0,1
10600000,2018-09-08,05:41:24,55.8133533,37.632791,3,3,2,8,2,67.0,8.0,1
4000000,2018-09-08,05:41:27,55.729361,38.023216,81,1,2,9,3,65.0,8.5,1
2800000,2018-09-08,05:43:17,56.8562345,60.6117309,6171,3,3,5,2,44.0,6.0,1
3000000,2018-09-08,05:43:50,55.7535152,52.4084018,2922,1,8,9,3,66.0,9.0,1
590000,2018-09-08,05:46:48,53.3798479,83.7062439,6817,3,3,5,-1,14.0,4.0,1
900000,2018-09-08,05:48:03,57.9263037,60.1076967,6171,3,4,5,1,31.5,6.0,1
3140000,2018-09-08,05:48:20,52.039751,113.4981527,10160,3,9,10,2,46.5,10.1,1
2200000,2018-09-08,05:48:47,52.071278,113.395982,10160,1,1,5,3,69.0,10.0,1
2400000,2018-09-08,05:49:49,54.4860454,53.4627263,2722,4,1,2,2,51.6,8.0,1
1950000,2018-09-08,05:50:03,55.1232316,61.6042274,5282,1,5,5,3,70.0,10.0,1
4350000,2018-09-08,05:51:01,52.04306,113.48573,10160,3,3,9,2,80.0,15.0,1
2200000,2018-09-08,05:51:38,52.2094879,104.0688946,5368,1,1,5,3,61.0,5.6,1
2250000,2018-09-08,05:53:25,55.2171708,61.2955234,5282,1,2,10,2,67.0,16.0,1
3532300,2018-09-08,05:53:33,54.7612067,56.0217671,2722,2,2,13,2,56.0,10.0,11
4800000,2018-09-08,05:53:33,54.76127,56.02178,2722,2,3,12,3,78.0,11.0,11
1929300,2018-09-08,05:54:25,52.0314149,113.5252569,10160,3,3,9,1,32.7,9.9,11
1700000,2018-09-08,05:55:01,52.042006,113.494896,10160,3,2,5,1,32.0,6.0,1
3100000,2018-09-08,05:58:03,53.1950306,50.1069518,3106,3,6,10,2,75.0,16.5,1
1800000,2018-09-08,05:59:45,54.9795508,83.0816425,9654,3,3,9,1,37.0,9.0,1
1150000,2018-09-08,06:00:40,53.7437555,91.4392571,2359,1,3,5,1,25.0,7.0,1
4100000,2018-09-08,06:01:28,44.727581,37.760737,2843,3,3,3,3,83.0,10.0,1
2440000,2018-09-08,06:01:28,53.3483557,83.684499,6817,1,6,9,3,60.0,7.5,1
2150000,2018-09-08,06:02:09,44.6167013,33.525355,7873,4,3,4,1,46.0,13.0,1
2500000,2018-09-08,06:07:44,55.910634,38.050704,81,2,2,5,2,58.0,12.0,1
670000,2018-09-08,06:08:43,53.3797542,83.7054627,6817,3,3,5,-1,19.0,4.0,1
599000,2018-09-08,06:10:21,57.398004,63.76647,6171,5,1,1,1,25.0,5.0,1
2200000,2018-09-08,06:11:01,53.4041299,49.4959514,3106,3,1,3,3,75.0,8.0,1
3000000,2018-09-08,06:12:44,61.6686617,50.8358151,4417,1,4,5,3,72.0,6.0,1
1250000,2018-09-08,06:15:16,55.3911941,86.0174147,2860,3,2,5,1,28.0,6.0,1
4690000,2018-09-08,06:16:41,60.0576848,30.3328911,2661,1,4,9,3,56.9,6.4,1
1950000,2018-09-08,06:17:17,53.8868655,92.6903384,3870,3,1,2,3,82.0,9.0,1
2450000,2018-09-08,06:19:02,53.374107,83.665,6817,1,7,9,2,57.0,12.5,1
1750000,2018-09-08,06:19:19,55.1036201,61.6095602,5282,3,5,5,3,62.0,16.0,1
2200000,2018-09-08,06:21:24,52.0484072,113.4550677,10160,1,5,5,2,49.9,9.7,1
1550000,2018-09-08,06:22:14,52.544879,103.888543,5368,1,2,5,2,45.0,6.0,1
1140000,2018-09-08,06:22:51,55.7484898,52.0127695,2922,3,4,5,1,34.0,7.0,1
1550000,2018-09-08,06:22:53,52.0559438,113.4888338,10160,1,5,5,1,29.0,6.0,1
1320000,2018-09-08,06:24:49,56.2361237,93.5464835,3870,1,1,5,2,41.0,6.0,1
4500000,2018-09-08,06:25:07,55.7032489,37.9000174,81,1,9,9,2,44.0,6.0,1
2100000,2018-09-08,06:26:53,53.3411251,83.6585043,6817,2,9,24,1,40.3,12.7,11
3300000,2018-09-08,06:28:44,54.9646986,82.9491015,9654,3,8,17,1,52.14,15.0,1
2458890,2018-09-08,06:29:54,54.7315,55.98574,2722,3,8,10,1,39.0,8.0,11
2200000,2018-09-08,06:32:05,61.7664323,34.3064573,8090,1,9,9,2,55.0,9.0,1
1400000,2018-09-08,06:32:11,53.3684299,83.6993951,6817,3,2,10,-1,29.0,6.0,11
1400000,2018-09-08,06:32:15,54.8775116,38.1584959,81,3,2,5,1,28.0,5.1,1
1850000,2018-09-08,06:32:28,54.9330233,82.922854,9654,1,4,5,2,44.0,6.0,1
1150000,2018-09-08,06:33:15,52.5100836,85.1461099,6817,3,3,3,2,43.0,6.0,1
1100000,2018-09-08,06:33:28,52.0340142,113.4994,10160,1,1,5,1,38.0,12.0,1
2500000,2018-09-08,06:35:40,55.8408457,38.3986833,81,3,2,5,3,52.7,6.0,1
4900000,2018-09-08,06:36:43,45.0606906,38.9471697,2843,4,3,16,2,68.0,22.0,1
2490000,2018-09-08,06:37:37,56.906506,60.58823,6171,1,6,10,1,34.0,9.0,1
2800000,2018-09-08,06:38:16,45.02245,39.019465,2843,3,1,5,3,55.0,25.0,1
4100000,2018-09-08,06:39:06,55.593441,38.205592,81,2,3,16,1,46.0,9.0,1
1700000,2018-09-08,06:39:08,53.6347321,55.859162,2722,3,3,9,1,38.0,10.0,1
2650000,2018-09-08,06:39:08,56.1749736,101.6051268,5368,1,3,9,3,64.0,8.5,1
8350000,2018-09-08,06:39:08,55.5733219,38.2430092,81,3,9,10,3,92.0,9.5,1
3100000,2018-09-08,06:39:25,62.04981,129.75934,11171,2,4,9,1,33.8,10.3,1
970000,2018-09-08,06:40:25,58.6310502,59.8108552,6171,3,1,5,2,50.4,7.3,1
1649000,2018-09-08,06:41:17,53.3789102,83.7089158,6817,1,8,10,1,41.0,9.0,1
3750000,2018-09-08,06:41:35,59.8632704,30.5117169,2661,3,9,24,1,41.0,9.0,1
480000,2018-09-08,06:43:33,51.5234022,81.2247512,6817,1,1,5,1,31.0,6.0,1
3140000,2018-09-08,06:44:04,55.0455798,82.9377461,9654,1,2,5,2,47.0,7.0,1
1500000,2018-09-08,06:45:33,54.848245,38.240743,81,3,2,4,2,43.0,6.0,1
9990000,2018-09-08,06:46:49,55.7540471,37.620405,3,1,9,11,2,60.3,10.0,1
1499777,2018-09-08,06:46:54,53.3449907,83.7781784,6817,3,1,5,1,29.0,6.0,1
1350000,2018-09-08,06:47:04,56.2348944,93.5577181,3870,3,1,9,1,33.5,6.5,1
900000,2018-09-08,06:47:20,46.2795384,39.8133601,2843,3,2,2,2,43.0,12.0,1
2400000,2018-09-08,06:48:37,56.7508665,37.1968871,81,3,4,4,1,35.0,6.2,1
4121150,2018-09-08,06:50:40,55.6826664,49.2115905,2922,2,3,5,2,70.0,13.0,11
2120000,2018-09-08,06:50:42,55.775262,49.117957,2922,3,3,3,1,38.0,11.0,11
3130000,2018-09-08,06:50:42,55.8141007,49.4540664,2922,3,3,3,2,58.0,12.0,11
1320000,2018-09-08,06:50:42,55.8141007,49.4540664,2922,3,2,3,1,22.0,4.0,11
2000000,2018-09-08,06:50:43,55.775262,49.117957,2922,3,1,3,1,37.0,13.0,11
1320000,2018-09-08,06:50:45,55.8141007,49.4540664,2922,3,2,3,1,22.0,4.0,11
1890000,2018-09-08,06:50:45,55.8141007,49.4540664,2922,3,2,3,1,33.0,10.0,11
6490000,2018-09-08,06:54:20,55.932344,37.542931,3,2,11,17,2,56.0,10.0,1
3100000,2018-09-08,06:54:54,56.2307379,43.9564759,2871,1,8,9,2,43.1,7.0,1
900000,2018-09-08,06:55:19,56.3031539,101.753092,5368,3,5,5,1,31.0,6.0,1
2150000,2018-09-08,06:56:21,45.040591,39.088986,2843,1,14,14,1,40.0,10.0,1
4000000,2018-09-08,07:01:04,44.740498,37.725163,2843,1,8,10,3,68.0,10.0,1
3900000,2018-09-08,07:03:01,55.003357,83.02066,9654,3,6,10,2,56.4,9.8,1
1070000,2018-09-08,07:03:44,55.284394,85.988185,2860,1,1,3,-1,30.0,5.0,1
1920000,2018-09-08,07:05:49,56.6394308,47.826726,4982,3,5,9,3,65.0,8.0,1
3700000,2018-09-08,07:06:02,55.5946197,38.2502682,81,3,13,14,1,42.0,10.0,1
2250000,2018-09-08,07:07:05,57.9198352,59.9822904,6171,3,4,4,3,68.0,7.0,1
4000000,2018-09-08,07:08:00,44.894997,37.316259,2843,3,7,8,2,76.0,33.0,1
2800000,2018-09-08,07:08:24,56.2534329,93.5360574,3870,3,1,4,3,76.0,9.0,1
3195000,2018-09-08,07:09:48,47.2740718,39.8796382,3230,3,3,5,3,64.1,9.0,1
3750000,2018-09-08,07:10:21,44.687562,37.780482,2843,3,5,9,4,74.0,9.0,1
4000000,2018-09-08,07:10:24,43.66012,39.65609,2843,3,1,5,2,43.3,4.0,1
2700000,2018-09-08,07:12:38,55.1068,82.943565,9654,3,6,9,2,47.0,8.0,1
7500000,2018-09-08,07:12:40,55.029034,82.92264,9654,3,4,7,3,75.0,8.0,1
3200000,2018-09-08,07:12:40,55.0348973,83.0254319,9654,1,5,10,2,64.0,11.0,1
3600000,2018-09-08,07:12:42,54.978268,83.0465,9654,3,12,12,2,62.0,14.0,1
2750000,2018-09-08,07:13:02,54.989869,82.844827,9654,1,3,5,3,56.6,7.2,1
4100000,2018-09-08,07:13:09,55.048904,82.9689,9654,3,8,10,2,38.0,8.0,1
4250000,2018-09-08,07:13:50,56.006301,37.852931,81,2,15,17,1,48.2,12.0,1
2400000,2018-09-08,07:16:04,55.7544145,52.4196746,2922,1,2,9,2,52.0,8.0,1
3000000,2018-09-08,07:18:50,51.710934,39.147179,2072,1,2,10,3,71.0,8.0,1
1950000,2018-09-08,07:19:30,61.780419,34.396142,8090,3,1,3,2,46.0,9.0,1
2200000,2018-09-08,07:19:45,52.2334627,104.290672,5368,3,2,4,1,31.0,6.0,1
900000,2018-09-08,07:20:17,55.131393,61.433105,5282,4,5,5,1,32.0,6.0,1
2648000,2018-09-08,07:21:01,47.271901,39.862229,3230,3,3,5,2,44.2,6.0,1
7000000,2018-09-08,07:21:11,59.9848738,30.3334679,2661,3,3,5,2,68.0,10.0,1
3100000,2018-09-08,07:21:22,54.721012,55.962265,2722,3,2,18,2,42.4,6.0,1
1420000,2018-09-08,07:21:52,55.132472,61.6778562,5282,3,1,2,3,80.0,8.0,1
4550000,2018-09-08,07:22:14,43.63136,39.700119,2843,2,2,3,2,42.0,8.0,1
1350000,2018-09-08,07:23:27,53.406616,58.95136,5282,1,6,10,1,42.0,8.0,1
1800000,2018-09-08,07:24:58,53.83815,91.39674,2359,1,3,5,3,62.0,5.0,1
4100000,2018-09-08,07:25:18,62.04434,129.752624,11171,4,4,5,3,56.0,6.0,1
15100000,2018-09-08,07:25:26,55.870329,37.464131,3,1,3,17,4,100.0,11.0,1
2200000,2018-09-08,07:26:02,55.734509,52.3883278,2922,1,1,16,2,54.0,10.0,1
3850000,2018-09-08,07:26:16,55.7943584,49.1114975,2922,2,9,19,1,38.0,10.0,11
3500000,2018-09-08,07:27:56,56.134213,47.2578252,3019,3,2,10,2,68.0,15.0,1
2150000,2018-09-08,07:28:03,58.223558,68.299917,3991,3,8,16,1,34.0,10.0,11
3000000,2018-09-08,07:29:11,63.566177,53.6666443,4417,3,4,9,2,49.0,8.0,1
2590000,2018-09-08,07:30:06,53.3677091,83.7152098,6817,3,6,7,2,60.7,10.8,1
850000,2018-09-08,07:30:13,56.5956257,53.0740075,1010,3,4,5,1,31.0,6.0,1
1400000,2018-09-08,07:31:10,56.4345297,61.844787,6171,1,2,5,2,47.0,7.0,1
2500000,2018-09-08,07:32:28,56.8329,53.215714,1010,1,5,9,3,56.0,7.0,1
1750000,2018-09-08,07:32:40,45.1422518,38.9939076,2843,2,2,12,-1,45.0,11.0,1
2450000,2018-09-08,07:32:44,56.8519608,53.2995319,1010,1,6,9,3,54.0,7.0,1
1800000,2018-09-08,07:33:32,53.4267213,83.935221,6817,3,2,5,3,60.0,7.0,1
1500000,2018-09-08,07:33:36,56.8720254,53.1812504,1010,3,1,2,2,41.0,5.0,1
1950000,2018-09-08,07:34:01,53.3400582,83.7922751,6817,3,2,5,2,43.0,5.9,1
2600000,2018-09-08,07:34:12,56.0885941,38.2259513,81,3,2,4,2,44.0,6.0,1
4200000,2018-09-08,07:34:16,55.638588,37.22086,81,3,7,12,1,36.0,18.8,1
5500000,2018-09-08,07:34:19,55.6350429,37.2160091,81,3,10,12,2,67.0,11.0,11
2650000,2018-09-08,07:34:49,55.7434619,52.3959165,2922,1,1,9,3,59.0,6.0,1
1900000,2018-09-08,07:34:54,52.529875,85.154306,6817,4,1,5,3,68.0,15.0,1
1186793,2018-09-08,07:34:58,53.3719253,83.6716338,6817,1,8,9,-1,23.0,2.0,1
2600000,2018-09-08,07:35:07,54.1962206,45.1851369,5241,3,1,5,2,70.0,20.0,11
1300000,2018-09-08,07:35:10,55.1824171,59.6459456,5282,1,6,10,2,50.4,9.0,1
2150000,2018-09-08,07:35:34,55.0044295,83.0178209,9654,1,2,9,1,36.0,6.5,1
2587920,2018-09-08,07:35:39,53.3479968,83.7798064,6817,3,6,16,2,63.1,11.8,11
2300000,2018-09-08,07:36:36,55.1934016,61.3108018,5282,4,4,5,3,63.0,8.0,1
2900000,2018-09-08,07:36:40,45.022189,39.020678,2843,3,1,4,2,55.0,23.0,1
6050550,2018-09-08,07:36:59,59.9750334,30.4151596,2661,2,7,25,2,63.7,12.1,11
1600000,2018-09-08,07:37:14,53.825063,91.322426,2359,3,4,5,3,58.0,10.0,1
1600000,2018-09-08,07:38:07,45.0880145,39.002596,2843,2,10,16,1,40.0,11.9,1
9800000,2018-09-08,07:38:44,55.6521523,37.7662284,3,1,14,17,3,75.0,10.2,1
2800000,2018-09-08,07:39:04,54.943634,37.39939,81,1,1,16,1,39.0,10.0,11
6749000,2018-09-08,07:40:05,60.0345782,30.2279265,2661,2,3,13,3,82.3,19.7,11
1399000,2018-09-08,07:40:07,53.1233374,50.0949455,3106,3,5,5,1,36.0,9.0,1
1020000,2018-09-08,07:41:18,56.4712406,53.7983357,1010,4,9,9,1,29.0,8.0,1
8508450,2018-09-08,07:41:22,55.6621678,37.4262205,3,1,2,25,2,65.5,18.5,11
10638090,2018-09-08,07:41:29,55.6621678,37.4262205,3,1,14,14,3,86.7,18.6,11
11363360,2018-09-08,07:41:41,55.6621678,37.4262205,3,1,15,25,3,89.9,20.3,11
6539840,2018-09-08,07:41:49,55.8820006,37.6360432,3,2,8,15,1,38.2,18.1,11
1600000,2018-09-08,07:42:00,55.7813468,38.6686297,81,1,5,5,1,31.0,6.0,1
9900000,2018-09-08,07:42:01,59.9310072,30.261689,2661,2,2,10,3,84.5,17.3,11
2000000,2018-09-08,07:45:11,59.970749,30.313443,2661,3,2,3,2,40.5,6.0,1
6018000,2018-09-08,07:45:24,55.6621678,37.4262205,3,1,7,14,1,40.8,17.7,11
4744560,2018-09-08,07:45:35,55.6208692,37.3003092,3,1,13,13,2,63.6,13.5,11
7647500,2018-09-08,07:45:38,55.8868385,37.1805129,81,2,22,33,2,57.5,11.0,11
2500000,2018-09-08,07:45:44,44.883847,37.325494,2843,2,18,19,1,48.0,11.0,11
5015990,2018-09-08,07:45:47,55.7029452,37.8871138,81,1,7,14,2,54.7,10.5,11
1860980,2018-09-08,07:45:48,56.8959154,60.6143715,6171,2,10,16,1,24.2,5.6,11
3848500,2018-09-08,07:45:51,55.7029452,37.8871138,81,1,8,25,2,35.8,5.9,11
6315960,2018-09-08,07:45:53,55.7029452,37.8871138,81,1,9,14,2,72.1,21.5,11
3887880,2018-09-08,07:45:54,55.7029452,37.8871138,81,1,20,25,2,35.8,5.9,11
2445000,2018-09-08,07:45:54,55.7943584,49.1114975,2922,1,1,9,1,37.2,8.0,1
2593680,2018-09-08,07:45:55,56.8959154,60.6143715,6171,2,6,25,1,40.4,18.5,11
4321740,2018-09-08,07:45:55,55.7029452,37.8871138,81,1,12,14,1,44.6,22.3,11
4471680,2018-09-08,07:45:55,55.5331495,37.6212295,81,1,6,25,2,54.4,20.0,11
2892090,2018-09-08,07:45:55,47.303539,39.72476,3230,2,11,16,2,64.7,10.5,11
9424480,2018-09-08,07:45:57,55.6713399,37.4161334,3,2,4,33,3,78.8,24.0,11
1970775,2018-09-08,07:45:59,47.303539,39.72476,3230,2,7,16,1,45.0,10.9,11
7601500,2018-09-08,07:45:59,55.8868385,37.1805129,81,2,10,18,2,57.5,20.0,11
2539290,2018-09-08,07:45:59,56.8959154,60.6143715,6171,2,13,25,1,38.3,10.9,11
5290320,2018-09-08,07:45:59,55.6713399,37.4161334,3,2,4,33,1,40.2,18.9,11
3903900,2018-09-08,07:45:59,59.9040484,30.45515,2661,2,5,24,1,38.5,11.7,11
4452510,2018-09-08,07:45:59,55.6208692,37.3003092,3,1,6,13,2,57.9,12.3,11
